registro_id,maquina,idade_maquina_anos,vibracao_motor_mm_s,velocidade_esteira_m_min,umidade_pct,tamanho_lote,tempo_setup_min,paradas_nao_planejadas,taxa_defeitos_pct,energia_sensor_b_kwh,codigo_campanha,ruido_aleatorio,consumo_energia_kwh,falha_24h,data_registro_pad,temperatura_c,pressao_bar,linha_producao_pad,turno_pad
REG-00314,M02,13,3.195,38.76,57.17,3070.0,30.83,1,2.373,506.51,X00,-0.1417935570871732,505.84,0,2025-03-20 12:00:00,745.5833333333334,5.474,A,noite
REG-00315,M03,1,2.019,48.08,72.96,3553.0,15.59,1,3.644,521.18,A12,1.5125472265669353,515.38,0,2025-03-20 18:00:00,793.58,6.7947020780760905,A,manha
REG-00316,M03,12,3.015,48.5,46.02,4837.0,45.48,0,1.668,560.08,X00,-0.8939324352811749,554.38,0,2025-03-21 00:00:00,751.8,5.692,A,manha
REG-00317,M04,14,4.134,45.39,67.57,4146.0,23.75,1,1.961,532.74,X00,1.4382466069308903,518.72,0,2025-03-21 06:00:00,767.05,5.693,B,manha
REG-00318,M07,7,2.34,37.59,47.17,2546.0,64.94,1,1.74,523.71,X00,-0.903984024367558,510.27,0,2025-03-21 12:00:00,780.7611111111111,6.478,A,manha
REG-00319,M01,5,2.043,32.16,57.7,3710.0,48.16,1,1.84,521.11,B07,2.5487812866055903,517.77,0,2025-03-21 18:00:00,748.07,4.627,C,manha
REG-00320,M07,12,2.983,46.85,57.6,2181.0,41.77,0,2.101,496.39,C99,-0.9518337633840984,489.45,0,2025-03-22 00:00:00,753.41,5.552,C,manha
REG-00321,M05,15,2.858,42.5,62.94,4668.0,39.68,1,1.522,561.81,X00,1.0565867204553927,551.33,1,2025-03-22 06:00:00,783.52,5.936,B,tarde
REG-00322,M05,2,1.293,41.85249999999999,58.01,1192.0,49.74,0,2.53,464.94,A12,-0.3623942236925023,512.27,0,2025-03-22 12:00:00,757.26,4.84,A,noite
REG-00323,M06,15,3.211,47.28,46.13,1747.0,39.64,2,2.39,561.37,A12,0.7150223836665484,540.05,0,2025-03-22 18:00:00,777.95,5.648018277715403,B,noite
REG-00324,M01,15,3.961,38.12,65.56,2253.0,40.78,1,5.33,506.9,A12,-0.0405250671256676,499.63,0,2025-03-23 00:00:00,726.11,4.485238351328617,C,noite
REG-00325,M06,3,1.875,40.09,75.78,1648.0,29.41,0,0.903,455.78,X00,-1.0912303753627135,439.84,0,2025-03-23 06:00:00,771.42,5.554,B,manha
REG-00326,M02,1,1.412,44.36,47.99,3299.0,37.57,1,2.861,493.97,A12,-2.796830157312421,495.82,0,2025-03-23 12:00:00,764.6800000000001,5.671,C,tarde
REG-00327,M05,11,3.482,36.99,32.98,3792.0,55.65,0,4.787,601.48,X00,2.507583296192893,597.62,0,2025-03-23 18:00:00,819.31,6.646,B,tarde
REG-00328,M06,2,2.458,41.51,60.99,4539.0,51.71,0,1.546,543.03,X00,0.0730242256150129,551.84,0,2025-03-24 00:00:00,774.55,5.191949695941753,B,manha
REG-00329,M05,10,3.365,46.9,51.03,2905.0,59.54,1,3.527,561.89,X00,-2.943530077933057,552.39,0,2025-03-24 06:00:00,712.98,4.57,A,manha
REG-00330,M03,1,1.246,42.95,53.43,3409.0,225.32227874575472,3,1.436,527.07,C99,0.3026086064649067,514.17,0,2025-03-24 12:00:00,771.31,6.156,B,manha
REG-00331,M04,11,2.707,47.61,61.67,3316.0,60.45,1,2.446,532.14,C99,0.6895866565298266,544.42,0,2025-03-24 18:00:00,804.31,6.462099587694259,A,manha
REG-00332,M04,4,2.836,47.1,49.52,814.0,31.75,1,3.042,477.48,C99,-0.7150807835139983,468.94,0,2025-03-25 00:00:00,801.59,6.747,B,tarde
REG-00333,M01,2,1.869,42.03,51.77,3775.0,15.55,0,2.515,479.8,C99,-0.7083545379036053,467.95,0,2025-03-25 06:00:00,736.4,5.149,C,noite
REG-00334,M06,1,1.51,31.48,53.8,897.0,28.15,0,0.401,452.14,X00,-0.0198418470399832,441.15,0,2025-03-25 12:00:00,765.64,5.816,A,manha
REG-00335,M01,3,2.213,37.02,72.64,3099.0,28.92,2,3.613,501.16,B07,1.2025942307621749,503.18,0,2025-03-25 18:00:00,772.64,5.931,B,tarde
REG-00336,M04,9,3.123,45.44,55.36,4999.0,38.22,1,2.623,543.83,X00,0.0999601198230266,529.7,0,2025-03-26 00:00:00,738.63,5.242,A,noite
REG-00337,M06,2,1.503,35.02,40.17,4108.0,25.89,1,2.006,494.73,B07,1.4632253043424857,487.34,0,2025-03-26 06:00:00,774.7277777777778,5.686,B,noite
REG-00338,M01,13,3.289,40.53,40.65,2927.0,45.07,1,1.525,533.01,A12,1.1312191725302414,520.47,0,2025-03-26 12:00:00,764.65,5.648018277715403,A,manha
REG-00339,M08,10,3.217,43.52,56.67,2139.0,54.44,1,3.229,541.64,X00,-0.2287847742635097,534.63,0,2025-03-26 18:00:00,722.3000000000001,4.362787683227844,C,tarde
REG-00340,M04,5,1.628,48.61,41.45,4316.0,61.58,0,2.043,511.51,C99,-1.5705237591931709,500.95,0,2025-03-27 00:00:00,742.32,4.874,A,noite
REG-00341,M01,15,3.456,39.41,36.25,4407.0,32.3,0,2.663,531.69,A12,-0.2266708387963533,515.09,0,2025-03-27 06:00:00,743.19,4.859,C,manha
REG-00342,M06,10,2.299,39.1,62.63,2345.0,31.55,1,2.182,520.71,A12,0.5264824003950203,514.62,0,2025-03-27 12:00:00,764.6800000000001,5.185123898564513,C,tarde
REG-00343,M05,11,2.487,41.76,63.21,1252.0,38.7,0,2.592,481.59,A12,0.0598934763794693,472.23,0,2025-03-27 18:00:00,780.11,6.115,B,manha
REG-00344,M06,3,1.637,43.58,54.67554680664917,3245.0,47.79,0,2.739,500.06,C99,0.6344248316912947,482.82,0,2025-03-28 00:00:00,734.1333333333334,5.648018277715403,C,tarde
REG-00345,M07,11,3.145,41.31,58.52,3462.0,45.74,0,2.399,548.84,X00,0.8634199761497202,541.77,0,2025-03-28 06:00:00,768.85,6.046,C,tarde
REG-00346,M04,9,2.525,41.85249999999999,57.26,4723.0,37.11,2,3.259,508.63,B07,0.5308585534158851,509.98,0,2025-03-28 12:00:00,721.69,4.009,C,manha
REG-00347,M07,15,3.158,38.4,54.67554680664917,4538.0,61.6,1,3.023,593.81,A12,-0.2753285540523256,579.71,0,2025-03-28 18:00:00,792.57,6.401,A,noite
REG-00348,M03,8,2.526,42.54,62.26,1762.0,56.08,2,2.399,518.75,X00,0.5198834749920122,499.77,0,2025-03-29 00:00:00,742.12,4.8601745749389815,B,manha
REG-00349,M05,11,2.414,44.0,23.73,1861.0,47.97,1,3.36,472.67,C99,2.235484231528939,455.53,0,2025-03-29 06:00:00,735.33,4.885340393552034,A,manha
REG-00350,M02,6,2.473,40.2,52.11,4987.0,32.41,1,2.389,543.47,C99,-1.4898795606710118,529.8,0,2025-03-29 12:00:00,780.5111111111112,5.374,B,manha
REG-00351,M05,1,2.139,45.78,61.21,2172.0,39.44,1,2.663,471.42,A12,0.4872874668914599,482.92,0,2025-03-29 18:00:00,797.96,6.951,A,tarde
REG-00352,M03,2,1.724,42.67,50.07,2725.0,34.6,0,1.847,487.25,C99,1.8320032850557328,485.07,0,2025-03-30 00:00:00,778.67,5.823,B,manha
REG-00353,M06,14,3.229,45.55,55.43,2082.0,48.91,2,3.059,572.66,B07,-1.17458999608444,568.8,0,2025-03-30 06:00:00,796.13,7.011,B,tarde
REG-00354,M07,12,3.228,42.87,64.01,2452.0,43.25,1,2.238,565.88,A12,1.0011000918459154,557.16,0,2025-03-30 12:00:00,773.32,5.732084005570954,B,manha
REG-00355,M07,6,1.367,43.69,55.97,3169.0,53.3,1,1.667,548.69,B07,1.134717244566627,527.28,0,2025-03-30 18:00:00,762.52,5.559,B,noite
REG-00356,M08,11,3.172,39.15,73.1,2028.0,51.2,2,2.43,550.62,A12,-1.4768461549088636,551.0,0,2025-03-31 00:00:00,742.18,5.648018277715403,C,noite
REG-00357,M01,1,3.026,39.16,68.52,2534.0,48.63,0,3.335,530.56,B07,0.7123617144181911,505.05,0,2025-03-31 06:00:00,734.19,4.629,C,tarde
REG-00358,M02,1,1.575,41.85249999999999,53.58,2281.0,52.24,1,2.27,510.75,X00,-0.2713159011611296,512.27,0,2025-03-31 12:00:00,762.98,6.023,B,tarde
REG-00359,M08,8,2.486,44.86,52.62,1253.0,50.11,0,3.562,453.44,X00,-0.060445796509853,452.78,0,2025-03-31 18:00:00,788.23,6.361,B,noite
REG-00360,M04,10,3.135,37.4,20.8,4104.0,40.92,0,2.542,560.73,C99,-0.3249547252196993,545.78,0,2025-04-01 00:00:00,730.78,4.769,C,noite
REG-00361,M01,15,4.19,42.81,54.67554680664917,4543.0,65.48,3,3.343,608.06,X00,1.3126890914346314,591.79,0,2025-04-01 06:00:00,773.75,5.937,A,tarde
REG-00362,M03,12,3.499,31.32,38.76,2866.0,54.99,1,1.593,575.7,X00,-0.1121210203994272,562.07,0,2025-01-04 12:00:00,739.5666666666667,5.183744949599415,A,noite
REG-00363,M07,4,1.05,39.42,57.65,1659.0,71.04,0,2.197,525.46,A12,-0.463313534650632,523.76,0,2025-04-01 18:00:00,768.33,5.510142169638302,A,noite
REG-00364,M03,13,3.444,46.32,54.67554680664917,3500.0,54.32,0,1.129,523.9,B07,-0.4463755133422097,512.2,0,2025-04-02 00:00:00,772.2,5.521725340945132,B,noite
REG-00365,M01,8,3.697,41.44,63.35,3043.0,52.97,0,2.305,541.61,B07,-0.3409899558890892,541.75,0,2025-02-04 06:00:00,793.32,6.276,A,tarde
REG-00366,M06,13,3.47,42.53,71.76,3115.0,54.09,1,2.826,584.97,C99,-1.0795355199305363,582.61,0,2025-04-02 12:00:00,748.8277777777779,5.2,C,manha
REG-00367,M02,3,1.37,28.43,54.68,3298.0,37.41,0,2.123,543.23,X00,-0.4721340575694767,535.95,0,2025-04-02 18:00:00,795.2444444444445,6.48,B,manha
REG-00368,M03,1,1.757,40.23,82.36,3815.0,33.09,0,1.34,483.42,X00,0.1176696247034193,482.73,0,2025-03-04 00:00:00,754.4,5.581,A,tarde
REG-00369,M01,1,1.054,43.52,57.79,971.0,39.73,0,1.44,457.25,A12,0.404381419982511,442.19,0,2025-04-03 06:00:00,757.0111111111111,5.867,C,tarde
REG-00370,M05,15,4.005,44.09,39.28,1217.0,59.25,0,3.576,503.38,C99,1.2040390578428064,500.5,0,2025-04-03 12:00:00,738.338888888889,4.508680483735297,C,tarde
REG-00371,M04,2,1.33,46.33,48.26,1201.0,51.25,0,1.003,478.17,A12,0.2409788995417568,472.84,0,2025-03-04 18:00:00,760.56,5.26,A,manha
REG-00372,M07,15,3.483,41.05,50.53,1449.0,56.71,0,1.935,529.74,B07,-0.4744697295968686,528.85,0,2025-04-04 00:00:00,763.2833333333333,5.096,A,tarde
REG-00373,M03,11,2.544,41.25,62.11,4881.0,42.65,2,2.021,591.17,B07,-1.011039993814958,574.26,0,2025-04-04 06:00:00,749.93,5.909,A,noite
REG-00374,M02,3,1.644,36.01,43.63,3866.0,34.68,1,3.31,466.26,C99,0.2944868808066018,464.62,0,2025-04-04 12:00:00,733.12,4.8,A,manha
REG-00375,M02,13,3.859,41.08,51.42,3590.0,34.72,2,4.145,553.65,X00,-0.1173707807578381,536.46,0,2025-04-04 18:00:00,729.5555555555555,4.754616031660667,A,manha
REG-00376,M02,3,2.526,36.32,53.07,3735.0,58.53,0,2.179,521.6,X00,-0.0843172440141746,505.47,0,2025-04-05 00:00:00,708.88,3.497,C,noite
REG-00377,M04,3,1.638,33.68,54.67554680664917,940.0,32.11,0,2.337,453.93,B07,0.2625295171480977,450.73,0,2025-05-04 06:00:00,761.9833333333332,5.559,B,noite
REG-00378,M01,9,2.155,37.12,64.74,1695.0,57.41,0,1.398,519.06,C99,0.5193890812447299,511.15,0,2025-04-05 12:00:00,774.2944444444444,6.107,A,noite
REG-00379,M04,5,1.308,48.79,62.7,4135.0,44.32,0,2.112,539.27,A12,0.2697352241364703,535.03,0,2025-04-05 18:00:00,752.23,5.648018277715403,B,noite
REG-00380,M07,5,1.587,41.85249999999999,69.0,2743.0,44.64,1,1.265,542.18,A12,-0.1705181032447013,529.87,0,2025-06-04 00:00:00,756.37,5.648018277715403,B,noite
REG-00381,M07,3,2.526,42.99,51.03,2935.0,37.19,1,2.238,501.85,X00,-0.801381804043432,495.97,0,2025-04-06 06:00:00,775.24,5.648018277715403,C,manha
REG-00382,M06,10,3.241,39.69,69.43,3951.0,37.55,1,4.433,522.97,X00,-0.6127847688760355,512.27,0,2025-04-06 12:00:00,744.54,4.705,C,tarde
REG-00383,M08,1,1.378,33.94,38.63,1115.0,24.58,0,2.071,441.07,X00,0.8482598251254296,434.18,0,2025-06-04 18:00:00,778.78,5.706,B,manha
REG-00384,M07,4,2.727,46.21,38.34,4154.0,60.54,0,1.783,508.04,B07,-0.4235862383967205,513.0,0,2025-04-07 00:00:00,779.56,5.78,A,tarde
REG-00385,M06,9,2.347,32.23,40.43,3659.0,47.17,3,1.77,567.73,C99,-1.3460427924374614,559.94,1,2025-04-07 06:00:00,762.93,6.15,C,noite
REG-00386,M07,8,2.433,39.5,55.11,2495.0,58.1,2,0.936,598.67,A12,1.1595746815122323,584.7,0,2025-07-04 12:00:00,758.6,5.823,B,tarde
REG-00387,M01,11,2.444,41.75,69.43,2897.0,64.82,0,2.975,497.62,C99,-0.9423784922308192,489.18,0,2025-04-07 18:00:00,751.84,5.208,C,tarde
REG-00388,M07,4,2.466,43.04,47.77,1111.0,34.87,0,3.089,463.25,B07,0.0352471038070223,448.91,0,2025-04-08 00:00:00,725.8722222222221,4.488961513534384,A,manha
REG-00389,M03,10,3.744,38.73,49.28,1660.0,52.08,2,2.299,542.44,X00,0.4911630852094514,537.4,0,2025-08-04 06:00:00,787.03,6.025,C,manha
REG-00390,M06,12,2.267,33.73,52.41,1834.0,49.94,2,1.753,526.74,B07,0.0032183755377778,512.27,0,2025-04-08 12:00:00,744.29,5.34,B,manha
REG-00391,M08,6,2.526,38.4,61.87,4486.0,28.31,0,2.521,468.21,C99,-2.4781378957115345,470.1,0,2025-04-08 18:00:00,736.1388888888889,4.651,A,manha
REG-00392,M04,4,2.589,38.63,49.27,1273.0,37.57,2,2.525,469.18,C99,0.3904879966067264,465.45,0,2025-09-04 00:00:00,762.27,5.477,B,noite
REG-00393,M01,9,2.019,38.52,48.6,2023.0,52.85,0,0.902,490.48,X00,1.3264632501254123,467.74,0,2025-04-09 06:00:00,759.06,5.685,B,tarde
REG-00394,M03,9,2.925,46.37,38.86,1353.0,39.81,3,3.6,566.33,A12,0.7865322279998569,555.79,0,2025-04-09 12:00:00,787.3444444444444,6.254636715895145,A,noite
REG-00395,M04,2,2.31,36.54,48.14,1995.0,33.5,0,3.522,474.87,B07,-2.123993981995468,472.47,0,2025-09-04 18:00:00,824.6,7.355865359423048,B,noite
REG-00396,M08,9,2.705,43.35,69.13,844.0,43.72,2,2.245,478.63,B07,2.127244323002701,479.49,0,2025-04-10 00:00:00,734.44,4.736827590010893,C,manha
REG-00398,M05,9,2.526,46.32,46.12,3839.0,23.79,1,4.097,488.88,X00,-1.078419459644545,488.2,0,2025-10-04 12:00:00,740.74,5.648018277715403,B,noite
REG-00399,M08,14,4.197,41.4,69.83,4023.0,57.82,1,1.487,589.84,X00,0.7818775935372912,575.14,1,2025-04-10 18:00:00,764.6800000000001,5.963126904673258,B,manha
REG-00400,M04,9,2.526,41.85249999999999,47.98,2393.0,42.76,0,1.317,521.37,A12,0.4528414508923168,517.03,0,2025-04-11 00:00:00,757.31,5.7,A,noite
REG-00401,M04,12,2.82,41.23,72.04,3765.0,41.71,1,3.602,539.51,C99,0.0803351052398086,539.09,0,2025-11-04 06:00:00,731.28,4.56832002647582,C,manha
REG-00402,M07,5,2.526,43.95,54.67554680664917,3398.0,37.67,0,2.002,462.19,X00,-0.5694062421964425,462.05,0,2025-04-11 12:00:00,754.98,5.102,C,noite
REG-00403,M06,14,3.76,35.24,55.67,4593.0,59.81,2,1.894,588.68,B07,1.3308567282298165,574.86,0,2025-04-11 18:00:00,770.11,6.032,A,noite
REG-00404,M05,13,2.573,30.13,37.02,4179.0,59.29,0,2.772,552.98,C99,-0.0393258501816399,545.45,0,2025-12-04 00:00:00,748.82,5.224,C,manha
REG-00405,M04,14,3.206,43.7,82.47,1763.0,54.03,1,3.594,551.97,C99,-1.5658170096245527,548.75,0,2025-04-12 06:00:00,737.31,4.321,C,manha
REG-00406,M06,12,2.526,43.94,59.65,3272.0,62.51,1,2.871,533.11,A12,1.2322999499784633,527.66,0,2025-04-12 12:00:00,743.17,4.88,A,noite
REG-00407,M07,10,2.574,44.14,51.11,4102.0,62.23,0,1.453,558.19,X00,0.2192849929671747,512.27,0,2025-12-04 18:00:00,754.9833333333333,5.321,C,manha
REG-00408,M04,8,2.666,39.64,66.47,2083.0,54.4,1,1.482,547.57,X00,1.1150067072879697,529.87,0,2025-04-13 00:00:00,768.23,5.568,A,tarde
REG-00409,M01,14,4.474,48.7,63.43,3206.0,45.25,1,2.893,576.43,B07,0.5725486234558245,556.34,0,2025-04-13 06:00:00,771.9888888888888,6.378,C,manha
REG-00410,M01,13,3.135,39.93,70.73,2481.0,56.53,0,1.626,536.71,B07,2.391622746205688,542.58,0,2025-04-13 12:00:00,787.22,6.48457645582537,B,manha
REG-00411,M02,7,2.214,43.89,47.05,2096.0,49.39,0,2.765,483.28,X00,-0.3099702717922276,477.33,0,2025-04-13 18:00:00,755.4055555555556,5.843,B,noite
REG-00412,M04,2,2.217,44.68,58.82,1637.0,27.61,1,3.784,453.81,X00,0.016093241321219,452.18,0,2025-04-14 00:00:00,737.18,4.908,A,noite
REG-00413,M05,1,1.738,49.73,40.77,948.0,17.37,0,2.126,438.85,A12,0.7198306439597918,428.07,0,2025-04-14 06:00:00,742.4,5.0,C,tarde
REG-00414,M07,4,2.668,40.57,63.0,3949.0,15.53,0,2.555,514.5,B07,-0.3037922858067076,498.55,0,2025-04-14 12:00:00,764.6800000000001,4.692,A,noite
REG-00415,M02,1,2.526,39.06,54.72,4239.0,37.04,1,2.576,528.27,C99,0.8026377088302911,517.89,0,2025-04-14 18:00:00,768.59,5.762,A,manha
REG-00416,M07,4,2.526,35.26,58.37,3537.0,43.38,2,3.238,534.87,A12,-2.947413065987675,533.84,0,2025-04-15 00:00:00,761.3222222222223,5.544,A,manha
REG-00417,M06,2,0.957,48.99,53.24,1812.0,246.77688747342552,0,2.967,426.42,X00,-0.0727832558256763,425.33,0,2025-04-15 06:00:00,775.79,5.495,C,tarde
REG-00418,M01,15,2.721,43.9,51.99,879.0,65.55,0,0.558,559.35,A12,-0.1029924686664572,546.19,0,2025-04-15 12:00:00,770.14,5.615287028227085,A,noite
REG-00419,M03,2,0.934,44.04,44.58,3453.0,39.23,2,2.158,531.53,X00,-0.1392152134881381,518.0,0,2025-04-15 18:00:00,746.7555555555556,4.99,C,manha
REG-00420,M03,10,2.971,56.03,64.49,1639.0,63.19,1,3.204,572.93,A12,-0.8769269485084461,563.35,0,2025-04-16 00:00:00,794.6,6.682593527213558,B,manha
REG-00421,M08,6,1.667,43.46,72.88,3105.0,46.65,1,1.675,532.56,X00,0.9061228385462992,523.67,0,2025-04-16 06:00:00,776.46,6.155,A,tarde
REG-00422,M08,3,2.455,36.14,48.32,4874.0,25.8,1,2.895,529.53,A12,-0.5044448237719364,521.31,0,2025-04-16 12:00:00,764.2277777777776,5.423,A,noite
REG-00423,M07,11,2.944,41.12,61.64,818.0,53.7,2,3.65,499.87,C99,0.2002744000719859,490.36,0,2025-04-16 18:00:00,781.65,6.314,A,manha
REG-00424,M05,15,2.526,37.61,60.19,3224.0,61.04,4,2.569,568.19,B07,-0.0371636397143548,554.15,0,2025-04-17 00:00:00,788.07,6.278,B,tarde
REG-00425,M04,12,2.68,40.22,55.1,4976.0,42.83,0,2.144,561.92,B07,0.5003642078537972,548.65,0,2025-04-17 06:00:00,745.52,4.061,A,noite
REG-00426,M03,15,2.526,40.19,36.68,2204.0,35.69,0,1.915,493.55,A12,1.430960798903887,486.07,0,2025-04-17 12:00:00,752.92,5.118,A,tarde
REG-00427,M07,9,2.308,39.36,39.38,4220.0,47.0,0,1.691,536.7,C99,0.1951038552133674,529.15,0,2025-04-17 18:00:00,755.65,5.747,C,manha
REG-00428,M01,11,2.487,35.73,45.63,4278.0,36.19,2,2.012,521.18,C99,0.8413970263814929,514.16,0,2025-04-18 00:00:00,777.27,5.429,A,manha
REG-00429,M03,3,2.425,49.17,29.33,2843.0,52.05,1,2.635,505.13,B07,0.1448701718395875,503.81,0,2025-04-18 06:00:00,755.09,5.392104138225845,C,tarde
REG-00430,M02,13,3.35,43.34,71.9,2088.0,45.71,0,1.744,532.59,B07,-0.5060081939264898,530.97,0,2025-04-18 12:00:00,779.54,6.641087163364084,C,tarde
REG-00431,M04,12,2.954,40.99,59.41,3657.0,70.1,2,1.83,614.74,C99,-0.1415575365599412,601.37,0,2025-04-18 18:00:00,715.54,3.9,C,noite
REG-00432,M03,4,2.309,41.85249999999999,54.64,3401.0,14.31,1,1.197,476.52,C99,-0.2835423814228122,475.1,0,2025-04-19 00:00:00,785.0,6.251,B,tarde
REG-00433,M02,6,2.284,44.12,28.72,2801.0,43.82,0,1.295,520.84,C99,0.5681621319195349,506.73,0,2025-04-19 06:00:00,750.28,4.752,C,noite
REG-00434,M04,10,2.972,43.24,33.11,1609.0,64.15,1,1.887,538.93,A12,0.106652042269184,531.37,0,2025-04-19 12:00:00,749.91,5.767,A,noite
REG-00435,M07,1,1.262,45.08,54.97,3927.0,25.52,0,3.238,511.38,C99,-0.7942645825620018,497.37,0,2025-04-19 18:00:00,810.91,6.998,A,tarde
REG-00436,M05,13,4.122,42.6,78.65,1687.0,48.69,2,1.729,585.95,B07,-0.2219622641132027,572.27,0,2025-04-20 00:00:00,766.81,5.721,A,tarde
REG-00437,M07,5,1.889,45.02,46.62,1364.0,36.16,1,1.075,488.49,B07,-1.5259166990760864,474.63,0,2025-04-20 06:00:00,773.661111111111,6.383844233924902,B,noite
REG-00438,M08,2,2.46,45.39,65.37,1082.0,29.19,0,1.146,489.92,B07,-0.1846031886504178,486.43,0,2025-04-20 12:00:00,773.47,6.135564472758864,B,manha
REG-00439,M08,5,2.065,42.73,49.24,2674.0,43.94,0,1.421,506.77,B07,0.0013058679042488,496.06,0,2025-04-20 18:00:00,744.95,4.742,B,noite
REG-00440,M03,13,3.553,41.01,55.66,1304.0,35.05,1,2.643,489.55,A12,1.8084482003859388,512.27,0,2025-04-21 00:00:00,737.32,4.593,C,noite
REG-00441,M08,5,2.48,48.89,69.58,2209.0,39.67,0,1.351,515.81,B07,1.3484520608444754,520.42,1,2025-04-21 06:00:00,772.7,6.054,A,manha
REG-00442,M08,9,3.186,39.85,50.85,1815.0,51.99,1,2.729,546.82,C99,-1.034074597646384,525.33,0,2025-04-21 12:00:00,774.6777777777778,5.721948730677477,B,tarde
REG-00443,M08,13,2.812,43.76,46.72,2730.0,48.02,0,1.81,518.61,A12,0.2017694193317795,493.09,0,2025-04-21 18:00:00,740.08,4.161,A,manha
REG-00444,M03,1,2.114,43.86,72.02,4066.0,24.2,0,1.725,540.63,X00,0.219310314122081,512.27,0,2025-04-22 00:00:00,778.57,5.648018277715403,A,manha
REG-00445,M02,12,3.891,39.26,55.55,2691.0,61.76,0,3.282,590.06,B07,-0.2304373527647899,512.27,1,2025-04-22 06:00:00,810.12,6.485679614997449,B,tarde
REG-00446,M05,5,2.034,38.36,68.09,3139.0,49.76,1,2.631,563.66,C99,-0.1666885248812165,550.69,0,2025-04-22 12:00:00,752.31,5.835,C,manha
REG-00447,M08,11,2.946,40.41,46.78,1400.0,35.71,0,1.852,392.93,A12,-0.3539497432921963,389.67,0,2025-04-22 18:00:00,772.81,5.946,B,noite
REG-00448,M08,3,1.654,39.79,71.88,1274.0,23.07,0,2.456,454.93,A12,1.8727084868833055,449.07,0,2025-04-23 00:00:00,758.69,5.144,A,noite
REG-00449,M05,3,1.734,35.44,58.28,4901.0,27.18,0,0.747,523.29,X00,-0.4161842534339443,507.96,0,2025-04-23 06:00:00,766.53,5.451261048828583,B,noite
REG-00450,M02,12,3.83,39.07,60.22,3403.0,55.94,0,3.001,522.21,X00,0.3409371435992682,522.17,0,2025-04-23 12:00:00,764.6800000000001,4.152,A,manha
REG-00451,M04,13,2.526,43.2,56.58,865.0,53.91,2,2.865,512.03,A12,-2.5290301337291674,512.82,0,2025-04-23 18:00:00,724.2,4.041,C,manha
REG-00452,M06,15,3.026,47.7,48.93,3173.0,62.48,2,1.212,576.8,X00,0.8235683833998559,571.41,0,2025-04-24 00:00:00,761.88,5.912,A,manha
REG-00453,M05,11,3.655,44.49,54.98,842.0,44.29,2,3.18,531.01,X00,1.184254807252436,517.99,0,2025-04-24 06:00:00,736.38,5.572,A,manha
REG-00454,M03,7,2.691,30.3,49.69,1124.0,32.3,0,3.848,446.07,A12,-1.0520300291006222,446.3,0,2025-04-24 12:00:00,734.8555555555555,5.0,A,noite
REG-00455,M03,3,2.844,44.89,66.51,2368.0,49.63,0,1.291,546.91,A12,-0.5118867500884194,540.61,0,2025-04-24 18:00:00,771.95,5.826,A,tarde
REG-00456,M01,5,1.947,39.49,52.56,3557.0,34.36,1,2.153,526.46,A12,0.4515035201263798,519.52,0,2025-04-25 00:00:00,747.22,4.965,C,manha
REG-00457,M03,10,2.857,44.04,37.04,3405.0,49.24,2,2.603,575.5,X00,0.0194606944124469,574.97,0,2025-04-25 06:00:00,811.61,6.7136888263765355,B,noite
REG-00458,M06,6,1.983,41.94,34.85,4122.0,23.6,1,1.335,498.96,X00,0.4663695905192231,510.82,0,2025-04-25 12:00:00,743.9722222222222,5.74,C,tarde
REG-00459,M02,8,2.604,41.13,34.28,1554.0,37.76,0,1.459,504.03,C99,-0.2872410645747687,504.67,0,2025-04-25 18:00:00,778.33,5.984,B,manha
REG-00460,M08,3,1.092,41.54,62.42,1605.0,50.71,1,1.782,538.8,B07,1.8632653870515217,528.78,0,2025-04-26 00:00:00,778.63,6.799,B,manha
REG-00461,M01,7,2.718,41.9,41.18,3039.0,34.8,2,1.603,533.31,X00,-0.6697401321390095,521.6,0,2025-04-26 06:00:00,763.4333333333334,6.091,A,tarde
REG-00462,M05,4,2.166,48.05,58.6,4448.0,49.57,0,1.363,561.99,X00,2.691574713048216,549.79,0,2025-04-26 12:00:00,-45.55555555555556,5.022683710475875,C,noite
REG-00463,M04,2,1.734,41.91,56.64,3835.0,9.43,0,0.485,479.09,X00,1.241923917349136,467.21,0,2025-04-26 18:00:00,768.95,5.536,A,manha
REG-00464,M07,2,1.584,46.88,54.22,3611.0,30.69,0,1.828,540.3,B07,0.8321152873843225,537.25,0,2025-04-27 00:00:00,786.89,6.073,B,noite
REG-00465,M08,8,2.137,46.23,60.26,1195.0,42.54,3,2.61,544.36,C99,-1.0404776343573,542.94,1,2025-04-27 06:00:00,776.4,5.964,B,noite
REG-00466,M05,6,2.526,45.0,56.9,4487.0,63.11,1,1.049,569.25,C99,0.9096823836949726,557.88,0,2025-04-27 12:00:00,774.56,5.916,B,noite
REG-00467,M06,2,1.233,33.96,22.48,4934.0,23.37,1,3.003,557.25,A12,0.603938430680615,550.69,0,2025-04-27 18:00:00,718.38,5.300128242253754,C,manha
REG-00468,M06,8,2.77,47.02,51.12,3245.0,52.65,0,2.676,479.38,C99,-2.1196104026729263,465.14,0,2025-04-28 00:00:00,740.49,4.5377763068988815,A,manha
REG-00469,M05,3,2.824,39.94,60.1,2214.0,51.28,0,1.256,532.3,C99,-1.404600307221224,521.43,0,2025-04-28 06:00:00,769.8,5.874,B,noite
